target_aphia_id,target_taxon_name,target_taxon_level,lit_aphia_id,lit_taxon_name,lit_taxon_level,lit_taxon_type,citation,trait_group,trait_value,trait_unit,Gender
157683,Tortanus_UnID,Genus,720603,Tortanus (Atortus) nishidai,Species,species within genus,"Ohtsuka, S., M.M. El-Sherbiny & H. Ueda. (2000). Taxonomy, functional morphology, and behavioral ecology of the planktonic calanoid copepod Tortanus (Atortus). Crustacean Research. 29:1-11.",maximum adult body length,1.57,mm,male
157683,Tortanus_UnID,Genus,720603,Tortanus (Atortus) nishidai,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.57,mm,male
157683,Tortanus_UnID,Genus,720426,Tortanus (Atortus) recticaudus,Species,species within genus,"Bowman, T.E. (1986). Tortanus recticauda: extension of range to Arabian Gulf (Copepoda, Calanoida, Tortanidae). Crustaceana, Leiden 50(3):239-242, fig. 1.",maximum adult body length,1.75,mm,male
157683,Tortanus_UnID,Genus,720426,Tortanus (Atortus) recticaudus,Species,species within genus,"Bowman, T.E. (1986). Tortanus recticauda: extension of range to Arabian Gulf (Copepoda, Calanoida, Tortanidae). Crustaceana, Leiden 50(3):239-242, fig. 1.",maximum adult body length,1.9,mm,female
157683,Tortanus_UnID,Genus,720426,Tortanus (Atortus) recticaudus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.85,mm,male
157683,Tortanus_UnID,Genus,720426,Tortanus (Atortus) recticaudus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2,mm,female
157683,Tortanus_UnID,Genus,720427,Tortanus (Atortus) rubidus,Species,species within genus,"Tanaka, O. (1965). The pelagic copepods of the Izu region, Middle Japan. Systematic account XIII. Parapontellidae, Acartiidae and Tortanidae. Publications of the Seto Marine Biological Laboratory 12(5):379-408. (10-iii-1965).",maximum adult body length,2.3,mm,male
157683,Tortanus_UnID,Genus,720427,Tortanus (Atortus) rubidus,Species,species within genus,"Ohtsuka, S. & K. Kimoto. (1989). Tortanus (Atortus) (Copepoda: Calanoida) of southern Japanese waters, with description of two new species, T. (A.) digitalis and T. (A.) ryukyuensis, and discussion on distribution and swarming behavior of Atortus. Journal of Crustacean Biology 9(3):392-408.",maximum adult body length,2.37,mm,female
157683,Tortanus_UnID,Genus,720427,Tortanus (Atortus) rubidus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.3,mm,male
157683,Tortanus_UnID,Genus,720427,Tortanus (Atortus) rubidus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.37,mm,female
157683,Tortanus_UnID,Genus,720428,Tortanus (Atortus) ryukyuensis,Species,species within genus,"Ohtsuka, S. & K. Kimoto. (1989). Tortanus (Atortus) (Copepoda: Calanoida) of southern Japanese waters, with description of two new species, T. (A.) digitalis and T. (A.) ryukyuensis, and discussion on distribution and swarming behavior of Atortus. Journal of Crustacean Biology 9(3):392-408.",maximum adult body length,1.88,mm,male
157683,Tortanus_UnID,Genus,720428,Tortanus (Atortus) ryukyuensis,Species,species within genus,"Ohtsuka, S. & K. Kimoto. (1989). Tortanus (Atortus) (Copepoda: Calanoida) of southern Japanese waters, with description of two new species, T. (A.) digitalis and T. (A.) ryukyuensis, and discussion on distribution and swarming behavior of Atortus. Journal of Crustacean Biology 9(3):392-408.",maximum adult body length,2.26,mm,female
157683,Tortanus_UnID,Genus,720428,Tortanus (Atortus) ryukyuensis,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.88,mm,male
157683,Tortanus_UnID,Genus,720428,Tortanus (Atortus) ryukyuensis,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.26,mm,female
157683,Tortanus_UnID,Genus,720429,Tortanus (Atortus) scaphus,Species,species within genus,"Bowman, T.E. (1971). Tortanus scaphus and Tortanus lophus, new Pacific planktonic copepods, with notes on Tortanus murrayi (Calanoida, Tortanidae). Pacific Science 25(4):521-528. (x-1971)",maximum adult body length,2.4,mm,male
157683,Tortanus_UnID,Genus,720429,Tortanus (Atortus) scaphus,Species,species within genus,"Bowman, T.E. (1971). Tortanus scaphus and Tortanus lophus, new Pacific planktonic copepods, with notes on Tortanus murrayi (Calanoida, Tortanidae). Pacific Science 25(4):521-528. (x-1971)",maximum adult body length,2.8,mm,female
157683,Tortanus_UnID,Genus,720429,Tortanus (Atortus) scaphus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.4,mm,male
157683,Tortanus_UnID,Genus,720429,Tortanus (Atortus) scaphus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.8,mm,female
157683,Tortanus_UnID,Genus,720430,Tortanus (Acutanus) setacaudatus,Species,species within genus,"Williams, L.W. (1906). Notes on marine Copepoda of Rhode Island. American Naturalist. 40: 316-318.",maximum adult body length,0.94,mm,male
157683,Tortanus_UnID,Genus,720430,Tortanus (Acutanus) setacaudatus,Species,species within genus,"Williams, L.W. (1906). Notes on marine Copepoda of Rhode Island. American Naturalist. 40: 316-318.",maximum adult body length,1.4,mm,female
157683,Tortanus_UnID,Genus,720430,Tortanus (Acutanus) setacaudatus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,0.95,mm,male
157683,Tortanus_UnID,Genus,720430,Tortanus (Acutanus) setacaudatus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.4,mm,female
157683,Tortanus_UnID,Genus,720431,Tortanus (Atortus) sinicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.05,mm,male
157683,Tortanus_UnID,Genus,720431,Tortanus (Atortus) sinicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.25,mm,female
157683,Tortanus_UnID,Genus,720594,Tortanus (Eutortanus) spinicaudatus,Species,species within genus,"Shen, C.J. & S.O. Bai. (1956). The marine Copepoda from the spawning ground of Pneumatophorus japonicus (Houttuyn) off Chefoo, China. Acta Zoologica Sinica 8(2):177-234, pls. 1-13. (Chinese with English summary.)",maximum adult body length,1.65,mm,male
157683,Tortanus_UnID,Genus,720594,Tortanus (Eutortanus) spinicaudatus,Species,species within genus,"Shen, C.J. & S.O. Bai. (1956). The marine Copepoda from the spawning ground of Pneumatophorus japonicus (Houttuyn) off Chefoo, China. Acta Zoologica Sinica 8(2):177-234, pls. 1-13. (Chinese with English summary.)",maximum adult body length,2.17,mm,female
157683,Tortanus_UnID,Genus,720594,Tortanus (Eutortanus) spinicaudatus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.8,mm,male
157683,Tortanus_UnID,Genus,720594,Tortanus (Eutortanus) spinicaudatus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.17,mm,female
157683,Tortanus_UnID,Genus,720604,Tortanus (Atortus) taiwanicus,Species,species within genus,"Chen, Q.C. & J.S. Hwang. (1999). A new species of Tortanus (Copepoda, Calanoida) from Taiwan. Crustaceana, Leiden 72(3):265-271. (iv.1999)",maximum adult body length,1.75,mm,male
157683,Tortanus_UnID,Genus,720604,Tortanus (Atortus) taiwanicus,Species,species within genus,"Chen, Q.C. & J.S. Hwang. (1999). A new species of Tortanus (Copepoda, Calanoida) from Taiwan. Crustaceana, Leiden 72(3):265-271. (iv.1999)",maximum adult body length,2.1,mm,female
157683,Tortanus_UnID,Genus,720604,Tortanus (Atortus) taiwanicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.75,mm,male
157683,Tortanus_UnID,Genus,720604,Tortanus (Atortus) taiwanicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.1,mm,female
157683,Tortanus_UnID,Genus,720589,Tortanus (Eutortanus) terminalis,Species,species within genus,"Ohtsuka, S. & J.W. Reid. (1998). Phylogeny and zoogeography of the planktonic copepod genus Tortanus (Calanoida: Tortanidae), with establishment of a new subgenus and descriptions of two new species. Journal of Crustacean Biology 18(4):774-807. (xi.1998)",maximum adult body length,2.1,mm,male
157683,Tortanus_UnID,Genus,720589,Tortanus (Eutortanus) terminalis,Species,species within genus,"Ohtsuka, S. & J.W. Reid. (1998). Phylogeny and zoogeography of the planktonic copepod genus Tortanus (Calanoida: Tortanidae), with establishment of a new subgenus and descriptions of two new species. Journal of Crustacean Biology 18(4):774-807. (xi.1998)",maximum adult body length,2.12,mm,female
157683,Tortanus_UnID,Genus,720589,Tortanus (Eutortanus) terminalis,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.1,mm,male
157683,Tortanus_UnID,Genus,720589,Tortanus (Eutortanus) terminalis,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.12,mm,female
157683,Tortanus_UnID,Genus,720432,Tortanus (Atortus) tropicus,Species,species within genus,"Sewell, R.B.S. (1932). The Copepoda of Indian Seas. Calanoida. Memoirs of the Indian Museum, Calcutta. 10:223-407, figs. 82-131, pls. 1-6. (xii-1929, v-1932).",maximum adult body length,2.29,mm,male
157683,Tortanus_UnID,Genus,720432,Tortanus (Atortus) tropicus,Species,species within genus,"Sewell, R.B.S. (1932). The Copepoda of Indian Seas. Calanoida. Memoirs of the Indian Museum, Calcutta. 10:223-407, figs. 82-131, pls. 1-6. (xii-1929, v-1932).",maximum adult body length,2.71,mm,female
157683,Tortanus_UnID,Genus,720605,Tortanus (Atortus) tumidus,Species,species within genus,"Chen, Q.C., J.S. Hwang & J.J. Yin. (2004). A new species of Tortanus (Copepoda, Calanoida) from the Nansha Archipelago in the South China Sea. Crustaceana (Leiden). 77(2): 129-135.",maximum adult body length,2.4,mm,male
157683,Tortanus_UnID,Genus,720605,Tortanus (Atortus) tumidus,Species,species within genus,"Chen, Q.C., J.S. Hwang & J.J. Yin. (2004). A new species of Tortanus (Copepoda, Calanoida) from the Nansha Archipelago in the South China Sea. Crustaceana (Leiden). 77(2): 129-135.",maximum adult body length,2.75,mm,female
157683,Tortanus_UnID,Genus,720605,Tortanus (Atortus) tumidus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.4,mm,male
157683,Tortanus_UnID,Genus,720605,Tortanus (Atortus) tumidus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.75,mm,female
157683,Tortanus_UnID,Genus,720595,Tortanus (Eutortanus) vermiculus,Species,species within genus,"Chen, Q.C. & S.Z. Zhang. (1965). The planktonic copepods of the Yellow Sea and the East China Sea. I. Calanoida. Hai Yang K'o Hsueh Chi K'an, Studia Marina Sinica 7(1):20-131, pls. 1-53. (In Chinese; English summary.)",maximum adult body length,2,mm,male
157683,Tortanus_UnID,Genus,720595,Tortanus (Eutortanus) vermiculus,Species,species within genus,"Chen, Q.C. & S.Z. Zhang. (1965). The planktonic copepods of the Yellow Sea and the East China Sea. I. Calanoida. Hai Yang K'o Hsueh Chi K'an, Studia Marina Sinica 7(1):20-131, pls. 1-53. (In Chinese; English summary.)",maximum adult body length,2.4,mm,female
157683,Tortanus_UnID,Genus,720595,Tortanus (Eutortanus) vermiculus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2,mm,male
157683,Tortanus_UnID,Genus,720595,Tortanus (Eutortanus) vermiculus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.4,mm,female
157683,Tortanus_UnID,Genus,720606,Tortanus (Atortus) vietnamicus,Species,species within genus,"Nishida, S. & N. Cho. (2005). A new species of Tortanus (Atortus ) (Copepoda, Calanoida, Tortanidae) from the coastal waters of Nha Trang, Vietnam. Crustaceana. 78(2): 223-235.",maximum adult body length,1.95,mm,male
157683,Tortanus_UnID,Genus,720606,Tortanus (Atortus) vietnamicus,Species,species within genus,"Nishida, S. & N. Cho. (2005). A new species of Tortanus (Atortus ) (Copepoda, Calanoida, Tortanidae) from the coastal waters of Nha Trang, Vietnam. Crustaceana. 78(2): 223-235.",maximum adult body length,2.22,mm,female
157683,Tortanus_UnID,Genus,720606,Tortanus (Atortus) vietnamicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,1.95,mm,male
157683,Tortanus_UnID,Genus,720606,Tortanus (Atortus) vietnamicus,Species,species within genus,"Razouls, C., N. Desreumaux, J. Kouwenberg & F. de Bovée. (2005). Biodiversity of Marine Planktonic Copepods (morphology, geographical distribution and biological data). Sorbonne University, CNRS. ",maximum adult body length,2.22,mm,female
